"name","essround","edition","proddate","idno","cntry","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","dweight","pspwght","pweight"
"ESS3e03_7",3,"3.7","01.12.2018",1708,"IE",0,5,0,2,5,10,8,7,3,9,0,10,2.3041,1.6109469,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1709,"IE",3,1,1,4,3,7,8,4,3,7,1,7,0.9217,1.0598423,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1710,"IE",6,2,5,0,5,5,8,7,7,6,8,5,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1711,"IE",4,4,4,5,3,4,7,3,3,8,4,4,0.4608,0.32217538,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1712,"IE",7,7,7,8,4,5,7,8,7,6,5,7,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1714,"IE",3,3,2,2,6,8,5,4,6,8,1,8,1.8433,1.7421638,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1715,"IE",6,5,5,7,6,7,6,6,6,7,4,8,1.8433,1.7093414,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1716,"IE",5,3,4,6,99,8,6,5,5,5,3,8,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1717,"IE",6,6,6,7,5,6,8,4,4,5,4,6,1.8433,1.2887715,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1803,"IE",6,8,7,7,8,9,6,4,6,6,1,8,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1804,"IE",4,2,2,3,5,8,7,3,7,7,6,6,2.3041,2.6494334,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1805,"IE",3,5,5,5,5,10,5,6,6,7,7,8,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1806,"IE",4,5,5,6,6,7,7,5,6,4,5,6,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1807,"IE",6,6,6,6,6,8,8,7,6,4,3,7,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1810,"IE",9,5,4,4,5,7,7,8,88,6,5,8,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1812,"IE",0,0,0,0,3,7,2,0,1,3,7,6,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1813,"IE",7,6,6,6,6,8,7,5,6,7,6,7,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1814,"IE",8,8,8,6,5,6,7,8,6,5,5,6,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1815,"IE",4,5,5,6,5,5,6,7,4,7,3,6,1.3825,1.3066465,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1816,"IE",3,3,3,3,5,6,4,4,5,6,4,6,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1817,"IE",5,5,5,5,5,7,7,5,3,6,6,7,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1903,"IE",4,4,3,3,7,3,4,4,5,7,1,3,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1907,"IE",1,3,2,2,4,9,6,4,4,5,0,10,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",1910,"IE",6,6,6,5,8,5,5,7,9,8,3,5,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2001,"IE",7,5,5,6,5,6,7,7,6,7,8,6,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2003,"IE",0,0,0,1,5,9,0,1,3,3,3,7,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2004,"IE",5,7,6,6,6,6,6,6,8,7,6,7,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2005,"IE",3,5,5,5,5,6,6,6,7,5,5,6,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2008,"IE",5,5,5,5,5,7,7,7,6,6,4,7,1.3825,0.9665961,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2009,"IE",3,3,3,4,5,6,7,6,6,6,2,5,0.4608,0.40999,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2010,"IE",5,6,6,6,6,8,8,6,6,6,6,7,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2012,"IE",6,7,7,8,6,7,7,7,7,7,7,7,1.8433,1.2887715,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2013,"IE",6,6,6,6,5,7,7,7,7,7,5,6,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2015,"IE",6,5,5,5,5,8,7,9,6,7,2,8,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2017,"IE",7,7,6,6,5,8,7,7,7,8,5,8,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2101,"IE",0,0,0,0,88,4,5,0,2,2,0,5,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2102,"IE",0,0,0,88,88,10,10,5,7,0,1,10,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2103,"IE",4,4,5,8,5,8,7,5,5,6,4,8,0.4608,0.52986366,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2104,"IE",0,0,0,0,88,9,2,1,1,5,0,10,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2106,"IE",10,0,0,88,88,10,10,10,88,10,1,10,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2107,"IE",6,6,4,5,5,10,9,9,7,10,5,10,1.3825,1.2628226,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2109,"IE",4,5,4,4,7,7,7,6,7,7,4,7,0.4608,0.52986366,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2110,"IE",0,0,0,0,88,8,88,1,4,10,5,9,2.765,2.613293,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2111,"IE",4,99,4,4,88,9,7,6,6,10,2,10,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2112,"IE",7,3,6,7,1,8,88,3,2,7,4,8,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2113,"IE",1,1,1,99,88,9,9,2,3,0,1,9,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2114,"IE",5,5,5,5,88,10,5,5,5,5,5,10,1.8433,1.2887715,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2115,"IE",2,2,2,2,88,10,5,5,5,7,4,10,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2116,"IE",6,99,6,7,9,8,10,9,9,7,5,10,2.3041,2.6494334,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2117,"IE",0,0,0,0,88,9,1,5,0,5,0,10,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2201,"IE",8,4,4,8,5,9,3,6,5,8,6,9,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2202,"IE",5,6,5,8,4,9,7,7,6,8,6,8,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2203,"IE",6,5,5,7,8,9,10,10,9,10,8,10,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2204,"IE",5,1,2,3,4,3,2,1,4,5,4,3,1.3825,1.244973,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2205,"IE",7,6,4,88,5,6,5,7,7,5,5,8,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2206,"IE",0,2,2,1,3,5,6,8,5,8,4,4,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2207,"IE",5,5,5,88,6,10,10,5,8,10,5,9,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2208,"IE",5,7,7,7,9,10,10,10,10,10,6,8,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2209,"IE",7,5,4,2,5,9,8,8,8,7,3,10,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2210,"IE",2,4,2,6,6,5,8,8,6,8,4,7,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2211,"IE",10,5,5,88,6,10,10,10,7,10,10,10,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2212,"IE",8,7,6,9,9,9,9,10,10,9,7,10,2.3041,2.1046436,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2213,"IE",1,1,3,88,88,5,3,2,3,1,0,7,0.4608,0.32217538,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2214,"IE",5,4,4,5,88,7,5,6,8,7,7,8,1.8433,1.7093414,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2215,"IE",4,2,2,2,5,9,7,5,5,8,6,9,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2216,"IE",4,5,5,88,88,8,6,8,7,8,6,5,0.4608,0.42731217,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2217,"IE",88,7,3,88,88,5,3,9,3,8,7,5,1.8433,2.1195698,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2301,"IE",4,2,3,7,9,6,4,7,3,6,2,9,1.3825,1.0153437,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2302,"IE",6,7,2,8,5,10,10,10,7,8,9,10,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2303,"IE",5,4,4,5,5,7,7,5,6,7,5,7,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2304,"IE",4,2,3,8,4,3,4,99,6,99,2,4,0.4608,0.42731217,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2306,"IE",7,6,7,8,7,8,7,6,8,9,8,8,1.3825,1.589706,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2307,"IE",7,6,2,6,5,8,8,6,5,6,0,7,2.765,2.5640585,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2308,"IE",3,2,3,8,6,6,7,8,8,6,3,5,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2309,"IE",5,4,7,9,5,8,6,8,8,7,3,9,2.3041,2.1366537,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2310,"IE",4,7,6,6,5,9,8,7,7,10,8,10,1.3825,1.3066465,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2311,"IE",6,2,3,88,88,10,5,4,4,10,2,10,0.4608,0.42731217,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2312,"IE",6,6,3,88,88,4,7,7,88,9,5,4,0.4608,0.32217538,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2313,"IE",2,0,1,3,5,10,5,4,5,5,3,9,0.9217,1.0598423,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2314,"IE",4,3,4,6,5,7,8,7,6,8,5,7,0.9217,1.0598423,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2315,"IE",4,3,3,5,5,2,3,3,5,7,3,3,0.9217,1.0598423,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2316,"IE",88,8,88,88,88,7,6,88,88,7,5,8,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2317,"IE",2,1,1,4,5,6,7,5,6,7,7,6,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2401,"IE",0,2,2,0,7,9,9,4,5,5,3,10,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2402,"IE",4,3,4,6,5,8,6,5,88,4,5,8,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2405,"IE",0,0,0,0,99,10,5,1,5,10,5,10,0.4608,0.40999,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2417,"IE",8,7,7,4,8,9,7,9,10,7,7,9,1.3825,1.2628226,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2501,"IE",5,3,4,7,7,5,8,5,5,7,2,8,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2503,"IE",7,8,7,8,8,9,9,8,8,8,6,10,1.3825,1.2628226,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2505,"IE",1,0,1,5,88,8,8,5,9,8,0,8,1.8433,1.7093414,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2506,"IE",4,1,1,88,88,9,6,2,2,2,0,9,1.3825,1.2820293,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2507,"IE",4,6,6,6,7,5,5,5,5,7,7,6,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2509,"IE",8,6,8,8,10,10,10,9,9,6,2,7,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2515,"IE",5,5,5,5,88,10,10,8,8,5,2,10,1.3825,0.9665961,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2601,"IE",6,4,4,4,88,5,7,8,6,9,7,5,2.3041,2.1776812,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2603,"IE",4,2,2,8,88,9,6,6,4,99,7,8,1.3825,0.9665961,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2605,"IE",8,3,3,8,88,8,6,7,8,7,4,8,2.3041,2.1366537,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2606,"IE",1,0,0,3,5,10,5,3,4,6,0,10,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2607,"IE",5,5,4,5,88,3,3,4,5,6,2,6,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2608,"IE",5,88,88,5,88,8,5,7,5,9,7,9,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2612,"IE",3,3,3,2,5,8,6,4,4,8,0,7,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2613,"IE",2,2,1,3,88,8,5,4,5,6,4,6,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2614,"IE",2,2,2,88,88,7,3,5,8,9,0,7,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2615,"IE",10,2,6,4,88,10,10,10,8,4,3,10,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2703,"IE",7,3,4,5,7,8,7,7,5,5,3,8,1.3825,1.2628226,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2704,"IE",3,3,4,4,88,3,5,3,2,6,3,3,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2705,"IE",4,2,4,5,8,8,6,6,7,8,5,7,0.9217,0.83001196,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2707,"IE",6,4,4,88,88,8,7,4,4,7,0,8,1.8433,1.6837331,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2708,"IE",4,3,3,88,7,8,8,4,4,7,0,9,1.3825,1.2628226,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2709,"IE",6,5,5,5,5,9,7,6,8,9,3,8,1.8433,2.1195698,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2712,"IE",7,5,5,6,3,8,7,7,6,7,4,8,3.2258,3.7092757,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2713,"IE",0,0,0,0,88,8,7,1,0,7,0,6,0.4608,0.52986366,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2714,"IE",5,5,5,7,9,10,9,9,9,10,9,9,1.3825,1.3066465,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2715,"IE",7,6,6,4,88,10,10,8,7,7,10,10,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2717,"IE",2,2,2,1,88,5,5,2,1,5,0,5,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2802,"IE",4,0,0,0,10,10,10,7,3,10,1,10,2.765,1.9331923,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2803,"IE",2,4,4,5,5,10,4,1,3,3,0,10,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2804,"IE",6,3,3,5,88,5,8,6,4,9,7,7,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2805,"IE",1,1,1,4,6,9,3,3,7,8,0,9,1.8433,1.2887715,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2806,"IE",3,2,2,88,5,2,4,4,1,4,1,2,0.4608,0.42731217,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2807,"IE",6,4,4,6,5,9,5,5,6,8,3,9,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2808,"IE",9,7,8,9,7,9,10,9,8,10,7,9,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2809,"IE",8,3,3,5,6,10,9,10,6,9,3,9,2.765,1.9331923,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2811,"IE",5,88,88,5,88,9,8,7,8,8,8,9,1.8433,2.1195698,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2813,"IE",6,6,6,6,88,9,10,7,6,9,9,7,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2814,"IE",1,0,0,7,88,9,7,4,4,8,2,9,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2815,"IE",10,8,10,6,6,10,10,7,7,10,5,6,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2816,"IE",4,3,3,5,4,8,7,7,8,7,2,6,1.3825,1.589706,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2817,"IE",5,5,4,5,88,8,5,7,7,9,2,8,0.9217,0.8547171,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2902,"IE",6,5,5,6,88,8,7,7,8,7,3,8,1.8433,1.724173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2905,"IE",0,0,0,0,88,10,8,4,4,7,5,7,0.9217,0.8621332,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2906,"IE",7,6,6,88,5,9,10,9,8,9,5,9,0.9217,0.8621332,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2907,"IE",7,7,7,7,5,10,6,6,8,9,6,10,1.3825,1.293153,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2908,"IE",6,6,6,6,5,10,10,6,6,10,7,10,1.8433,1.724173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2909,"IE",3,3,3,2,5,9,88,88,88,88,88,9,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2910,"IE",1,0,0,1,88,5,3,2,2,3,0,5,1.3825,1.230059,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2912,"IE",7,1,1,7,88,7,6,6,5,6,0,7,0.4608,0.32217538,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2913,"IE",7,99,8,88,8,8,9,9,5,88,3,7,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2915,"IE",8,7,7,5,10,10,10,6,6,10,2,8,0.4608,0.40999,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2916,"IE",7,5,5,88,6,10,10,10,88,8,3,10,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",2917,"IE",5,3,3,7,88,7,7,6,5,3,88,7,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3001,"IE",7,2,2,6,4,8,7,7,8,7,8,8,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3002,"IE",6,3,3,3,7,8,7,7,5,4,2,7,1.8433,1.6837331,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3003,"IE",4,4,5,6,5,10,10,8,8,7,10,10,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3004,"IE",8,8,88,88,88,10,7,9,4,8,5,10,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3007,"IE",7,7,7,8,8,7,7,8,7,10,1,8,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3008,"IE",8,3,2,6,4,5,8,8,7,88,88,8,1.8433,2.1195698,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3009,"IE",1,0,0,0,3,10,8,7,88,7,2,10,1.3825,1.3066465,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3010,"IE",3,2,3,4,6,10,7,5,5,5,2,10,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3012,"IE",3,2,3,3,3,7,4,4,4,6,3,9,0.9217,0.6444207,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3013,"IE",3,1,2,5,88,9,7,3,3,9,3,9,0.4608,0.42731217,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3014,"IE",4,5,1,2,6,8,9,7,7,9,4,9,0.4608,0.4355173,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3016,"IE",9,7,7,7,5,10,9,7,7,6,0,10,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3017,"IE",5,6,5,4,8,7,7,9,6,5,5,8,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3107,"IE",7,7,7,6,5,8,7,5,8,8,3,8,0.4608,0.52986366,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3114,"IE",6,5,7,9,88,8,6,3,10,7,0,9,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3202,"IE",3,2,2,6,5,8,3,1,6,8,4,8,0.9217,0.87112916,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3303,"IE",4,2,2,5,5,10,5,7,5,8,2,10,0.4608,0.42091045,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3304,"IE",4,3,3,4,88,8,7,5,9,8,6,8,0.4608,0.52986366,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3306,"IE",0,0,0,3,5,9,8,9,5,5,4,10,0.4608,0.3384234,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3307,"IE",5,3,3,3,88,8,5,5,5,5,3,8,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3309,"IE",6,7,6,6,4,6,5,5,8,5,6,7,1.8433,1.6837331,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3310,"IE",0,0,0,2,88,5,0,0,0,0,0,6,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3311,"IE",6,5,5,6,5,8,6,4,7,9,3,10,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3312,"IE",5,3,3,3,6,6,5,4,7,4,2,7,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3313,"IE",4,0,4,8,4,10,6,3,5,6,3,10,0.9217,0.67692024,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3314,"IE",88,88,88,9,5,8,0,4,5,10,0,8,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3315,"IE",4,1,0,3,5,10,3,3,2,8,1,10,0.4608,0.41496095,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3317,"IE",6,2,7,6,6,4,4,6,7,8,3,8,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3401,"IE",99,99,99,99,88,5,88,88,88,10,0,6,1.3825,1.230059,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3402,"IE",3,3,3,3,3,4,4,3,3,8,4,4,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3405,"IE",8,3,3,3,6,5,7,3,10,7,3,6,1.3825,1.0153437,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3408,"IE",5,4,4,5,5,7,5,6,7,6,3,8,0.9217,1.0598423,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3410,"IE",2,0,1,5,7,7,3,1,2,1,0,8,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3412,"IE",6,6,9,6,88,8,7,7,7,6,3,99,0.4608,0.43101984,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3414,"IE",10,10,10,10,0,10,10,10,10,10,10,10,0.9217,0.8419122,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3415,"IE",6,6,9,6,88,8,7,7,7,6,3,8,0.9217,0.82006896,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3416,"IE",4,5,5,5,88,5,5,5,4,6,0,5,0.9217,0.83001196,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3502,"IE",5,3,3,5,4,9,5,6,6,8,4,9,0.9217,1.2647942,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3504,"IE",5,5,5,7,88,9,6,4,5,7,9,10,1.8433,2.0398932,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3506,"IE",2,0,0,0,88,8,1,2,2,3,0,4,1.3825,1.153516,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3507,"IE",5,5,5,5,5,5,5,5,5,8,2,5,0.9217,1.0200019,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3508,"IE",8,0,1,0,8,10,9,9,8,10,9,8,0.4608,0.5197375,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3509,"IE",3,4,4,7,88,5,5,2,3,9,0,4,0.4608,0.38447753,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3512,"IE",4,4,4,4,88,2,3,4,4,6,5,5,0.4608,0.50994563,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3514,"IE",10,10,10,10,5,9,7,9,9,3,0,8,0.4608,0.50994563,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3515,"IE",5,3,3,3,88,8,4,5,5,5,5,8,0.9217,1.0200019,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3517,"IE",5,1,1,1,88,7,6,6,5,8,5,7,0.9217,0.8078228,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3601,"IE",1,0,0,5,5,9,7,0,2,0,7,9,1.8433,2.5294511,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3602,"IE",5,6,4,5,4,7,6,6,6,7,6,7,0.4608,0.63232845,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3603,"IE",5,5,5,0,9,0,1,0,5,8,0,0,0.9217,1.0047208,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3606,"IE",10,9,7,88,5,10,7,7,7,9,2,8,0.4608,0.38447753,0.18595767
"ESS3e03_7",3,"3.7","01.12.2018",3608,"IE",2,0,0,0,4,8,8,4,3,7,1,8,1.3825,1.8971226,0.18595767
